Word	Pknown
bongo	0.9544
bonhomie	0.4923
boniness	0.7607
bonito	0.5452
bonk	0.9059
bonkers	0.9871
bonnet	0.9827
bonneted	0.7083
bonny	0.8168
bonnyclabber	0.1214
bonobo	0.5023
bonsai	0.9244
bonspiel	0.1723
bonus	0.9976
bony	0.8871
bonze	0.1895
boo	0.9634
boob	0.9920
booby	0.9688
boobyish	0.4522
boodle	0.3325
booger	0.8956
boogeyman	0.9387
boogie	0.9854
boogieman	0.9135
boohoo	0.8589
book	0.9974
bookable	0.8429
bookbag	0.9308
bookbinder	0.9417
bookbindery	0.7221
bookbinding	0.9636
bookcase	0.9975
booked	0.9973
bookend	0.9717
booker	0.9663
bookie	0.9354
booking	0.9975
bookish	0.9447
bookishly	0.8074
bookishness	0.8575
bookkeeper	0.9761
bookkeeping	0.9879
bookless	0.8995
booklet	0.9890
booklist	0.9333
booklore	0.7325
booklover	0.8260
bookmaker	0.9802
bookmaking	0.9501
bookman	0.7850
bookmark	1.0000
bookmarker	0.9243
bookmobile	0.7812
bookplate	0.7121
bookrack	0.8128
bookroom	0.7494
bookseller	0.9926
bookselling	0.9229
bookshelf	0.9916
bookshop	0.9848
bookstall	0.7942
bookstand	0.9741
bookstore	0.9884
bookwork	0.8567
bookworm	0.9906
boolean	0.5593
boom	0.9975
boomer	0.9475
boomerang	0.9929
booming	0.9903
boomingly	0.7854
boomtown	0.8825
boon	0.8621
boondocks	0.8384
boondoggle	0.5802
boor	0.7204
boorish	0.8906
boorishly	0.9111
boorishness	0.8547
boost	0.9975
booster	0.9948
boot	0.9974
bootblack	0.6027
booted	0.9901
bootee	0.3785
booth	0.9975
bootie	0.9311
booting	0.9451
bootjack	0.6761
bootlace	0.9611
bootleg	0.9976
bootlegger	0.9851
bootlegging	0.9694
bootless	0.9821
bootlessly	0.5104
bootlessness	0.6522
bootlick	0.8228
bootlicker	0.8991
boots	0.9905
bootstrap	0.9851
booty	0.9830
booze	1.0000
boozed	0.9338
boozer	0.9563
booziness	0.7870
boozy	0.8786
bop	0.9582
bopper	0.8567
bora	0.4765
boracic	0.4437
borage	0.4805
boraginaceous	0.1304
borate	0.5403
borax	0.8372
bordello	0.7880
border	0.9977
bordered	0.9852
borderer	0.6687
bordering	0.9974
borderland	0.9573
borderless	0.9903
borderline	0.9921
bordure	0.1574
bore	0.9818
boreal	0.6516
borealis	0.8758
borecole	0.0568
bored	0.9974
boredom	0.9977
borehole	0.7465
borer	0.7212
boric	0.7052
boride	0.3538
boring	0.9945
boringly	0.9382
boringness	0.6751
born	0.9978
borne	0.8817
boron	0.6865
borosilicate	0.3318
borough	0.9495
borrow	0.9952
borrowable	0.8238
borrower	0.9944
borrowing	0.9976
borsch	0.5804
borscht	0.6973
borsht	0.5424
borstal	0.2940
borty	0.0474
borzoi	0.1938
boscage	0.1085
bosh	0.5307
bosk	0.1103
bosket	0.0580
bosky	0.0938
bosom	0.9071
bosomed	0.7370
bosomy	0.5037
boson	0.5669
boss	0.9974
bossed	0.9697
bossiness	0.9436
bossing	0.9687
bossism	0.2198
bossy	0.9875
bot	0.8861
botanic	0.9617
botanical	0.9897
botanically	0.9666
botanist	0.9575
botanize	0.7261
botanizer	0.5408
botanomancy	0.2361
botany	0.9804
botch	0.9778
botched	0.9841
botcher	0.5976
botchery	0.6494
botchy	0.7234
botfly	0.5604
both	0.9945
bother	0.9977
botheration	0.3641
bothersome	0.9946
bothy	0.1714
botryomycosis	0.1995
botryose	0.0621
botrytis	0.1048
bottle	0.9973
bottlebrush	0.7866
bottled	0.9976
bottleful	0.7520
bottlelike	0.7257
bottleneck	0.9867
bottlenose	0.9474
bottler	0.9365
bottling	0.9688
bottom	0.9916
bottomed	0.9655
bottoming	0.9093
bottomland	0.5421
bottomless	0.9953
bottomline	0.8832
bottommost	0.7986
botulism	0.8413
boucle	0.4129
boudin	0.4188
boudoir	0.8750
bouffant	0.8244
bougainvillea	0.5095
bough	0.8781
boughless	0.6624
bought	1.0000
bouillabaisse	0.6809
bouillon	0.8791
boulder	0.9973
bouldering	0.7822
boule	0.5517
boulevard	0.9786
bounce	0.9976
bouncer	0.9921
bounciness	0.9694
bouncing	1.0000
bouncingly	0.8245
bouncy	1.0000
bound	0.9974
boundary	0.9974
bounded	0.9842
bounden	0.2100
bounder	0.8429
bounding	0.9908
boundless	0.9975
boundlessly	0.9755
boundlessness	0.9416
bounteous	0.7857
bounteously	0.7153
bounteousness	0.6273
bountiful	0.9876
bountifully	0.9549
bountifulness	0.9087
bounty	0.9928
bouquet	0.9883
bourbon	0.9825
bourdon	0.3594
bourgeois	0.8965
bourgeoisie	0.8450
bourn	0.5359
bourse	0.2685
boustrophedon	0.0767
bout	0.9304
boutique	0.9926
boutonniere	0.6691
bouzouki	0.2162
bovid	0.3171
bovine	0.9398
bow	0.9929
bowdlerism	0.3054
bowdlerization	0.3392
bowdlerize	0.3158
bowed	0.9947
bowel	0.9881
bowels	0.9945
bower	0.8145
bowerbird	0.3187
bowery	0.7232
bowfin	0.5288
bowhead	0.7519
bowie	0.7026
bowing	0.9922
bowknot	0.6156
bowl	0.9978
bowleg	0.7899
bowlegged	0.9650
bowler	0.9692
bowless	0.7791
bowlful	0.8182
bowlike	0.8474
bowline	0.8416
bowling	0.9953
bowls	1.0000
bowman	0.9159
bowser	0.6496
bowshot	0.7560
bowsprit	0.4474
bowstring	0.9765
bowstringed	0.8080
bowtie	0.9726
bowwow	0.5684
bowyer	0.3146
box	0.9892
boxboard	0.6684
boxcar	0.9700
boxer	0.9973
boxfish	0.5788
boxful	0.7339
boxhaul	0.3196
boxing	0.9871
boxingglove	0.6506
boxlike	0.8486
boxthorn	0.3138
boxwood	0.7722
boxy	0.8676
boy	0.9946
boyar	0.1959
boycott	0.9918
boycotter	0.9368
boyfriend	1.0000
boyhood	0.9761
boyish	0.9900
boyishly	0.9520
boyishness	0.9588
boysenberry	0.8056
bozo	0.8831
bra	0.9949
brace	1.0000
braced	0.9929
bracelet	1.0000
bracer	0.8065
bracero	0.1400
braces	0.9948
brachial	0.8140
brachialis	0.4745
brachiopod	0.6186
brachiosaur	0.7183
brachiosaurus	0.8825
brachium	0.5746
brachycome	0.2210
brachylogy	0.4143
brachyuran	0.1206
brachyurous	0.1788
bracing	0.9950
bracingly	0.9059
bracken	0.8101
bracket	1.0000
bracketing	0.9293
brackish	0.8792
brackishness	0.8414
bract	0.2632
bracteolate	0.1658
bracteole	0.1772
bractless	0.2442
brad	0.7419
bradawl	0.1442
bradycardia	0.4286
brae	0.4643
brag	1.0000
braggadocio	0.4741
braggart	0.8626
braggartism	0.5054
bragger	0.9453
bragging	0.9869
braggingly	0.8216
braid	0.9921
braided	0.9975
braider	0.8106
braiding	0.9813
brail	0.7361
braille	0.9780
braillewriter	0.6572
brain	0.9930
braincase	0.6541
brainchild	0.9591
brainer	0.9053
braininess	0.8403
brainless	0.9920
brainlessly	0.8919
brainlessness	0.9231
brainpan	0.4301
brainpower	0.9826
brains	1.0000
brainsick	0.6207
brainsickly	0.2227
brainsickness	0.6817
brainstem	0.9401
brainstorm	0.9931
brainteaser	0.9799
brainwash	0.9975
brainwashed	0.9903
brainwasher	0.9512
brainwashing	0.9950
brainwave	0.9887
brainwork	0.8886
brainworker	0.7162
brainy	0.9878
braise	0.8924
braised	0.9435
brake	0.9948
brakeless	0.8839
brakeman	0.7446
braless	0.8868
bramble	0.8949
brambleberry	0.7244
brambling	0.6903
brambly	0.6827
bran	0.9115
brancard	0.1059
branch	0.9977
branched	0.9783
branchial	0.5039
branchiate	0.2935
branching	0.9951
branchiopod	0.3811
branchless	0.9501
branchlike	0.8651
branchy	0.6492
brand	1.0000
branded	1.0000
brander	0.7500
brandied	0.7675
brandish	0.8575
brandisher	0.8438
brandling	0.3072
brandy	0.9922
branny	0.1922
brash	0.9872
brashness	0.9788
brass	0.9975
brassard	0.3613
brassbound	0.4695
brasserie	0.8727
brassica	0.3049
brassiere	0.9406
brassily	0.6774
brassiness	0.8618
brasslike	0.8212
brassware	0.8824
brassy	0.9435
brat	0.9864
brattice	0.1302
bratticing	0.0480
brattle	0.2904
bratty	0.9438
bratwurst	0.9395
bravado	0.9611
brave	0.9926
bravely	0.9977
braveness	0.9153
braver	0.9549
bravery	1.0000
braving	0.9342
bravo	0.9877
bravura	0.4565
braw	0.4063
brawl	0.9974
brawler	0.9666
brawling	0.9820
brawly	0.5218
brawn	0.9758
brawniness	0.9004
brawny	0.9605
braxy	0.1134
bray	0.8005
brayer	0.5101
braze	0.7404
brazen	0.9410
brazenfaced	0.8075
brazenly	0.9284
brazenness	0.9156
brazier	0.8952
brazil	0.9758
brazilin	0.2045
breach	1.0000
bread	0.9950
breadbasket	0.9582
breadbin	0.8372
breadboard	0.8859
breadbox	0.9585
breadcrumb	0.9836
breaded	0.9721
breadfruit	0.7049
breadless	0.8202
breadline	0.8211
breadnut	0.4769
breadroot	0.3425
breadstick	0.9894
breadstuff	0.6347
breadth	0.9216
breadthways	0.5796
breadwinner	0.9582
breadwinning	0.9426
break	0.9976
breakable	0.9975
breakage	0.9890
breakaway	0.9953
breakdance	0.9974
breakdown	0.9928
breaker	0.9925
breakeven	0.8175
breakfast	1.0000
breakfaster	0.6188
breaking	0.9975
breakneck	0.9309
breakout	0.9914
breakpoint	0.9728
breakthrough	0.9974
breakup	0.9902
breakwater	0.9138
bream	0.5914
breast	0.9976
breastbone	0.9881
breasted	0.9606
breastfeed	0.9840
breastfeeding	0.9905
breasting	0.6921
breastmilk	0.9768
breastpin	0.6464
breastplate	0.9677
breasts	0.9974
breaststroke	0.9791
breastwork	0.6525
breath	0.9893
breathable	0.9877
breathalyzer	0.9690
breathe	0.9922
breathed	0.9716
breather	0.9706
breathiness	0.8476
breathing	0.9927
breathless	0.9948
breathlessly	0.9900
breathlessness	0.9871
breathtaking	0.9976
breathy	0.9234
breccia	0.2612
bred	0.9734
bree	0.4712
breech	0.9728
breechblock	0.3423
breechcloth	0.5538
breechclout	0.2518
breeched	0.9407
breeches	0.9541
breeching	0.9738
breechloader	0.4855
breed	0.9975
breeder	0.9847
breeding	0.9977
breeze	0.9874
breezeless	0.8453
breezeway	0.7459
breezily	0.9180
breeziness	0.9674
breezy	0.9975
brethren	0.9751
brevet	0.3675
breviary	0.4622
brevier	0.2819
brevity	0.9284
brew	0.9946
brewage	0.6341
brewer	0.9925
brewery	0.9976
brewing	0.9898
briar	0.8957
bribable	0.7980
bribe	0.9932
briber	0.9048
bribery	0.9924
brick	0.9899
brickbat	0.4348
brickfield	0.5069
bricking	0.8551
bricklayer	0.9687
bricklaying	0.9759
bricklike	0.7864
brickwork	0.9604
brickyard	0.9557
bridal	0.9858
bride	0.9880
bridecake	0.3829
bridegroom	0.9398
bridesmaid	0.9953
bridge	0.9902
bridgeable	0.8358
bridgeboard	0.6145
bridged	0.9953
bridgehead	0.7113
bridgeless	0.8547
bridgework	0.9504
bridging	0.9761
bridle	0.9643
bridled	0.9476
bridler	0.5718
bridling	0.7886
brie	0.9337
brief	0.9975
briefcase	0.9950
briefing	0.9922
briefly	1.0000
briefness	0.9215
briefs	0.9915
brier	0.5847
briery	0.3733
brig	0.7763
brigade	0.9844
brigadier	0.8776
brigand	0.7354
brigandage	0.3692
brigandine	0.5012
brigantine	0.5599
bright	0.9975
brighten	0.9955
brightener	0.9477
brightening	0.9879
brightly	0.9915
brightness	0.9957
brill	0.6788
brilliance	0.9950
brilliancy	0.8866
brilliant	1.0000
brilliantine	0.4734
brilliantly	1.0000
brills	0.3448
brim	0.9714
brimful	0.7765
brimless	0.8676
brimmed	0.9598
brimming	0.9624
brimstone	0.9558
brimstony	0.3289
brindle	0.7781
brine	0.9659
bring	0.9975
bringer	0.7940
brininess	0.6125
brinish	0.3375
brink	0.9898
brinkmanship	0.6609
briny	0.8206
brio	0.4401
brioche	0.8464
briolette	0.2775
briquette	0.8165
brisk	0.9921
brisket	0.9874
briskly	0.9780
briskness	0.9716
brisling	0.3930
bristle	0.9889
bristlecone	0.4220
bristled	0.9824
bristletail	0.5703
bristly	0.7438
britch	0.4752
brite	0.5773
brittle	0.9928
brittlebush	0.4506
brittleness	0.9774
bro	0.8133
broach	0.9617
broacher	0.6416
broad	0.9974
broadax	0.2469
broadband	0.9798
broadbill	0.6917
broadcast	1.0000
broadcaster	0.9950
broadcasting	1.0000
broadcloth	0.7139
broaden	0.9803
broadleaf	0.8154
broadloom	0.5338
broadly	0.9977
broadminded	0.9632
broadness	0.9542
broadsheet	0.8677
broadside	0.9740
broadsword	0.8525
broadtail	0.7481
broadways	0.8764
brocade	0.7764
brocaded	0.6801
broccoli	0.9950
broche	0.6058
brochette	0.6970
brochure	0.9884
brock	0.4786
brocket	0.2316
brogan	0.3550
brogue	0.7917
broider	0.3407
broidery	0.4455
broil	0.9697
broiler	0.9871
broiling	0.9501
broke	0.9976
broken	0.9976
brokenhearted	0.9655
brokenheartedly	0.9462
brokenly	0.7576
brokenness	0.8205
broker	0.9924
brokerage	0.9366
broking	0.6030
brolly	0.4343
bromate	0.6471
brome	0.2196
bromeliaceous	0.1974
bromeliad	0.4466
bromide	0.8986
bromidic	0.4436
bromine	0.8711
bronchi	0.7855
bronchia	0.8850
bronchial	0.9492
bronchially	0.8114
bronchiolar	0.6792
bronchiole	0.7500
bronchitis	0.9949
bronchium	0.5819
bronchodilator	0.6181
bronchopneumonia	0.8069
bronchoscope	0.7098
bronchus	0.6493
bronco	0.9386
broncobuster	0.4108
brontosaur	0.7467
brontosaurus	0.9611
bronze	0.9922
bronzed	0.9886
bronzer	0.9369
bronzing	0.9593
bronzy	0.5922
brooch	0.8086
brood	0.9767
brooder	0.8539
broodiness	0.8739
brooding	0.9726
broodingly	0.9130
broody	0.8724
brook	0.9806
brooked	0.6772
brooklime	0.1485
broom	0.9976
broomcorn	0.1641
broomrape	0.1355
broomstick	0.9868
broomtail	0.6699
brose	0.1459
broth	0.9836
brothel	0.9851
brother	0.9924
brotherhood	0.9975
brotherliness	0.8790
brotherly	0.9905
brougham	0.3963
brought	0.9919
brouhaha	0.7338
brow	0.9894
browbeat	0.8622
browbeater	0.8830
browed	0.6942
brown	0.9928
browner	0.7463
brownfield	0.6047
brownie	0.9976
browning	0.9757
brownish	0.9611
brownness	0.8659
brownnose	0.8958
brownnoser	0.8369
brownout	0.7257
brownstone	0.8642
browse	0.9948
browser	0.9918
browsing	0.9953
brucellosis	0.3595
bruin	0.6792
bruise	0.9931
bruiser	0.9728
bruising	1.0000
bruit	0.3236
brumal	0.1149
brumby	0.1784
brume	0.1875
brummagem	0.0446
brunch	0.9875
brunet	0.4759
brunette	0.9882
brunt	0.9244
brush	1.0000
brushed	0.9909
brusher	0.8955
brushes	1.0000
brushfire	0.8872
brushing	0.9976
brushless	0.9183
brushstroke	0.9705
brushwood	0.8106
brushwork	0.9409
brushy	0.7874
brusque	0.8394
brusquely	0.8238
brusqueness	0.7980
brut	0.7013
brutal	0.9904
brutalism	0.9412
brutality	0.9957
brutalization	0.9529
brutalize	0.9762
brutally	0.9976
brute	0.9895
brutish	0.9668
brutishly	0.9488
brutishness	0.9051
bryologist	0.1814
bryony	0.2970
bryophyte	0.2133
bub	0.6437
bubal	0.1161
bubba	0.7024
bubble	0.9975
bubblegum	0.9831
bubbler	0.9089
bubbling	0.9927
bubbly	0.9949
bubby	0.5918
bubo	0.1294
bubonic	0.9305
buccal	0.3376
buccaneer	0.9692
buccaneering	0.9120
buck	0.9923
buckaroo	0.9390
buckboard	0.6177
bucked	0.9802
bucker	0.5510
bucket	0.9977
bucketful	0.9279
bucketing	0.7866
buckeye	0.9180
buckhorn	0.7198
buckhound	0.5526
bucking	0.9796
buckish	0.7032
buckjump	0.2468
buckle	0.9974
buckled	0.9948
buckler	0.8549
buckling	0.9197
bucko	0.5870
buckra	0.0585
buckram	0.3008
bucksaw	0.7747
buckshee	0.1884
buckshot	0.9258
buckskin	0.8883
buckskinned	0.8015
buckthorn	0.6010
bucktooth	0.9618
bucktoothed	0.9566
buckwheat	0.9621
buckyball	0.4553
bucolic	0.6776
bucolical	0.5452
bucolically	0.4706
bud	0.9908
buddhism	0.9949
buddhist	0.9791
budding	0.9854
buddle	0.2824
buddleia	0.2374
buddy	1.0000
budge	0.9906
budgerigar	0.3502
budget	0.9974
budgetary	0.8923
budgeter	0.8390
budgie	0.7018
budlike	0.7032
budworm	0.4061
buff	0.9928
buffalo	0.9949
buffed	0.9765
buffer	0.9895
buffet	0.9948
buffeter	0.6557
buffing	0.9556
bufflehead	0.2341
buffo	0.1851
buffoon	0.9698
buffoonery	0.9347
buffoonish	0.9010
buffy	0.7532
bug	0.9932
bugaboo	0.7530
bugbane	0.2415
bugbear	0.6454
bugger	0.9735
buggery	0.8846
buggy	0.9834
bughouse	0.6544
bugle	0.9249
bugled	0.7632
bugler	0.7589
bugleweed	0.3777
bugloss	0.0945
build	1.0000
buildable	0.9632
builder	0.9977
building	1.0000
buildup	0.9657
built	0.9973
bulb	0.9878
bulbar	0.3048
bulbiferous	0.4494
bulblike	0.6253
bulbous	0.9375
bulbul	0.1225
bulge	0.9904
bulginess	0.7225
bulgur	0.6172
bulgy	0.8095
bulimia	0.9404
bulimic	0.9277
bulk	0.9976
bulked	0.9697
bulker	0.5882
bulkhead	0.9317
bulkily	0.7108
bulkiness	0.9840
bulky	0.9974
bull	1.0000
bulla	0.1136
bullbat	0.2118
bullboat	0.2990
bulldog	0.9947
bulldogged	0.8119
bulldoze	0.9905
bulldozer	1.0000
bullet	1.0000
bulleted	0.9211
bulletin	0.9954
bulletproof	0.9873
bullfight	0.9853
bullfighter	0.9918
bullfighting	0.9887
bullfinch	0.7707
bullfrog	1.0000
bullhead	0.9041
bullheaded	0.9633
bullheadedness	0.9237
bullhorn	0.9589
bulling	0.6192
bullion	0.8995
bullish	0.9518
bullishly	0.8761
bullishness	0.8706
bullmastiff	0.8040
bullock	0.9437
bullous	0.3960
bullpen	0.8863
bullring	0.8695
bullseye	0.9879
bullshit	0.9855
bullwhacker	0.6130
bullwhip	0.9451
bully	0.9948
bullyboy	0.6199
bullying	0.9947
bullyrag	0.2727
bullyragging	0.3154
bulrush	0.5229
bulwark	0.7399
bum	0.9951
bumbershoot	0.3878
bumble	0.9792
bumblebee	0.9910
bumbler	0.8741
bumboat	0.1688
bumboatman	0.0940
bumf	0.1563
bummed	0.9883
bummer	0.9859
bumming	0.9350
bump	0.9976
bumper	0.9825
bumpily	0.8009
bumpiness	0.9556
bumping	0.9954
bumpkin	0.8776
bumptious	0.4949
bumptiously	0.3514
bumptiousness	0.3982
bumpy	0.9975
bun	0.9947
bunch	0.9976
bunchberry	0.2644
bunchflower	0.2551
bunchy	0.7277
buncombe	0.1644
bund	0.3686
bundestag	0.2545
bundle	0.9893
bundler	0.8515
bung	0.7816
bungalow	0.9833
bungee	0.9866
bunghole	0.8447
bungle	0.9013
bungler	0.7890
bungling	0.8571
bunglingly	0.4529
bunion	0.9244
bunk	0.9872
bunkbed	0.9684
bunker	0.9945
bunkhouse	0.8844
bunkmate	0.9256
bunko	0.4031
bunkum	0.3778
bunny	0.9972
bunt	0.8010
bunted	0.8000
bunter	0.6651
bunting	0.9518
buntline	0.3397
bunya	0.0790
buoy	0.9495
buoyancy	0.9773
buoyant	0.9687
buoyantly	0.8811
bupivacaine	0.0870
buprestid	0.0329
bupropion	0.1923
bur	0.5401
burble	0.5782
burden	0.9929
burdensome	0.9621
burdensomely	0.5787
burdensomeness	0.6594
burdock	0.5961
bureau	0.9901
bureaucracy	0.9854
bureaucrat	0.9711
bureaucratic	0.9864
bureaucratically	0.9489
bureaucratization	0.8558
bureaucratize	0.8243
burette	0.4144
burg	0.6175
burgee	0.2232
burgeon	0.8338
burgeoning	0.9072
burger	0.9925
burgess	0.7929
burgh	0.5424
burgher	0.3641
burglar	0.9824
burglarious	0.2774
burglarize	0.9223
burglarproof	0.8531
burglary	0.9946
burgle	0.7483
burgomaster	0.2132
burgonet	0.2761
burgoo	0.1563
burgundy	0.9781
burial	0.9955
buried	0.9977
burier	0.5533
burin	0.1170
burka	0.8762
burke	0.4595
burl	0.5818
burlap	0.8943
burled	0.5853
burlesque	0.9763
burlesquer	0.5623
burley	0.7418
burliness	0.9083
burly	0.9609
burn	0.9945
burnable	0.9403
burned	1.0000
burner	1.0000
burnet	0.3557
burning	0.9976
burningly	0.7683
burnish	0.8067
burnishing	0.8679
burnoose	0.2468
burnout	0.9954
burnsides	0.5761
burnt	0.9924
burp	0.9905
burr	0.8620
burred	0.7294
burring	0.5929
burrito	0.9906
burro	0.6912
burrow	0.9953
burrower	0.9268
burry	0.4245
bursa	0.4858
bursar	0.6857
bursarial	0.4425
bursarship	0.4696
bursary	0.6380
burse	0.4429
bursitis	0.6004
burst	0.9902
burthen	0.1957
bury	0.9695
burying	0.9797
bus	0.9919
busboy	0.9361
busby	0.4266
bush	0.9945
bushbuck	0.3248
bushed	0.9543
bushel	0.9313
bushfire	0.9225
bushido	0.3924
bushiness	0.7992
bushing	0.7578
bushman	0.9406
bushmaster	0.7715
bushranger	0.5540
bushwhack	0.9089
bushwhacker	0.9306
bushwhacking	0.9393
bushy	0.9819
busied	0.9136
busily	0.9787
business	0.9974
businesslike	0.9562
businessman	0.9851
businesspeople	0.7605
businessperson	0.8801
businesswoman	0.9677
busk	0.6529
busker	0.6521
buskin	0.3372
buskined	0.1618
busload	0.9263
busman	0.7403
buss	0.5039
bust	1.0000
bustard	0.3482
busted	0.9876
buster	0.9551
bustle	0.9601
bustled	0.9593
bustling	0.9780
bustlingly	0.5916
busty	0.9800
busy	0.9906
busybody	0.9818
busying	0.8846
busyness	0.6163
busywork	0.8420
but	0.9949
butadiene	0.1635
butane	0.9415
butanone	0.2357
butch	0.9888
butcher	0.9875
butcherbird	0.3252
butchering	0.9932
butcherly	0.5229
butchery	0.9741
butler	0.9870
butlership	0.5529
butlery	0.6952
butt	0.9849
butte	0.7366
butter	1.0000
butterball	0.9286
butterbean	0.8793
butterbur	0.2057
buttercream	0.9695
buttercup	0.9933
buttered	0.9929
butterfat	0.7971
butterfingered	0.9348
butterfingers	0.9727
butterfish	0.6547
butterfly	0.9927
buttermilk	0.9897
butternut	0.9791
butterscotch	0.9928
butterweed	0.5426
butterwort	0.4949
buttery	0.9924
butthead	0.9295
butthole	0.9460
butting	0.9528
buttock	0.9865
buttocks	0.9974
button	0.9975
buttonball	0.3808
buttonbush	0.2438
buttoned	0.9799
buttoner	0.7405
buttonhole	0.9688
buttonholer	0.7390
buttonhook	0.8140
buttons	0.9975
buttonwood	0.4109
buttress	0.9159
butty	0.4593
butyl	0.5112
butyrate	0.2703
butyric	0.2689
buxom	0.8504
buxomly	0.6920
buxomness	0.7500
buy	0.9919
buyable	0.9167
buyer	0.9926
buyout	0.9415
buzz	0.9975
buzzard	0.9880
buzzer	0.9851
buzzing	1.0000
buzzword	0.9564
bwana	0.2034
by	0.9901
bye	0.9974
bygone	0.9782
bylaw	0.9466
byline	0.8897
byname	0.4177
bypass	0.9904
bypath	0.5532
byplay	0.5187
byproduct	0.9497
byre	0.3945
byroad	0.6611
bystander	0.9872
bystreet	0.6506
byte	0.9605
byway	0.8858
byword	0.7488
byzantine	0.8951
c	0.2806
ca	0.1398
cab	0.9950
cabal	0.6492
cabala	0.4646
cabaletta	0.1995
cabalism	0.5385
cabalist	0.5721
cabalistic	0.6309
caballero	0.7070
cabana	0.8709
cabaret	0.9574
cabbage	1.0000
cabbie	0.9231
cabby	0.8855
cabdriver	0.8729
caber	0.4145
cabernet	0.8808
cabin	0.9976
cabinet	0.9974
cabinetmaker	0.9134
cabinetmaking	0.7714
cabinetry	0.8840
cabinetwork	0.7441
cable	0.9951
cabled	0.9516
cablegram	0.5840
cableway	0.7014
cabling	0.8387
cabman	0.5857
cabob	0.3482
cabochon	0.2430
caboodle	0.8413
caboose	0.9199
cabriole	0.5235
cabriolet	0.6863
cabstand	0.5791
cacao	0.8139
cachalot	0.1169
cache	0.9767
cachectic	0.2099
cachepot	0.4444
cachet	0.8596
cachexia	0.1757
cachinnate	0.1109
cachinnation	0.1185
cachou	0.1714
cachucha	0.1196
cacique	0.2446
cack	0.3379
cackle	0.9659
cackler	0.8561
cacodemon	0.1754
cacoethes	0.0758
cacogenic	0.2974
cacogenics	0.2264
cacographic	0.2222
cacography	0.2981
cacomistle	0.0297
cacophonic	0.7769
cacophonous	0.7799
cacophonously	0.7577
cacophony	0.8227
cacti	0.9469
cactus	0.9929
cacuminal	0.0885
cad	0.8329
cadastral	0.1327
cadastre	0.0979
cadaver	0.9284
cadaveric	0.5080
cadaverous	0.8609
cadaverously	0.6733
cadaverousness	0.6154
caddice	0.2565
caddie	0.9300
caddis	0.2206
caddish	0.7002
caddishly	0.6763
caddishness	0.6787
caddy	0.9880
cade	0.3394
cadence	0.9231
cadenced	0.8212
cadency	0.7391
cadent	0.5740
cadenza	0.6675
cadet	0.9793
cadetship	0.6886
cadge	0.5297
cadger	0.4014
cadherin	0.0584
cadillac	0.9643
cadmic	0.1291
cadmium	0.8182
cadre	0.7519
caducean	0.2836
caduceus	0.3538
caducity	0.1504
caecilian	0.2574
caesarean	0.8931
caesarian	0.9425
caesura	0.3083
caesural	0.2284
cafe	0.9933
cafeteria	0.9923
caffeine	0.9884
caftan	0.6138
cage	1.0000
caged	0.9952
cageling	0.4926
cagey	0.8731
cagily	0.5736
caginess	0.8363
cagoule	0.2813
cahier	0.1749
cahoots	0.9286
caiman	0.4005
cairn	0.6690
cairned	0.4048
cairngorm	0.2342
caisson	0.3688
caitiff	0.1575
cajole	0.8739
cajolement	0.6801
cajoler	0.7764
cajolery	0.6753
cajoling	0.8862
cajolingly	0.7565
cajuput	0.0634
cake	0.9952
cakehole	0.6450
cakewalk	0.9061
cakewalker	0.6667
cakey	0.6915
cal	0.3686
calabash	0.5576
calaboose	0.2810
caladium	0.4716
